0,0.017517071,0.037095583,0.005399167,0.000762248,0,0.086892739,0.004368824,0.001489909,0,0.078983895,0.001051283,0.022865706,0.000492719,0.00087103,0,0.024748162,0.002141,0.043838445,0.019404572,0.000163012,8.16E-05,0.000693449,0.000274567,7.07E-05,0,7.03E-05,0,0.041006154,0.00064243,0.000406036,0.000132499,0.02239511,0.019647752,0.000541377,0.000320115,0.040206333,0.000491366,0.004592344,0.000133116,0.000493482,8.20E-05,0.00011043,0,0.000996658,6.52E-05,0,0.00016376,0.001738123,6.48E-05,0.005409313,0.000209457,0.001267918,0,0.000545286,5.34E-05,0.240701496,0.006445881,0.021127141,0.000963009,0.023542845,0.000474777,0.011265464,0.001726303,0.012762738,0.000224877,0.009714027,0.001377106,0.039957363,0.00617219,0.020385508,0.000955892,0.083498045,0.00190554,0.023962834,0.000730282,0.073810314,0.002732423,0.000332488,8.27E-05,0.004570457,0.000546436,0.000841068,0,0.010462228,0.00011869,0.000427838,0,0.005290397,4.30E-05,0.000516507,0.000267487,0.000783261,0.000158793,0.002859425,0.002804586,0.000465255,0,0.000458243,0.000217315,0.000587372,0.000433604,0.000162417,0.000300699,0.002826955,0.001590975,0.000749906,8.24E-05,0.000344012,0.001957426,0.000226723,0.00023836,0.00033051,0,8.34E-05,0.00101846,0,0
0.017517071,0,0.004467488,0.050924255,6.62E-05,0.000268492,0.001393958,0.097115885,6.48E-05,0.001197152,0.000928136,0.063854547,0.00023406,0.01562665,0.000111751,0.001865672,0.001597816,0.050870856,0.015562367,0.063378838,0.0001545,0,0.000268974,0.001217801,0,0,6.71E-05,0.000211416,0.001201693,0.012472961,0.000194137,0.000634095,0.008676558,0.020470669,0.000293988,0.000379607,0.00107904,0.013872134,0,0.005286456,0,7.77E-05,0,0.000170358,0.000169176,0.001124859,0,5.26E-05,6.17E-05,0.002109181,4.52E-05,0.006271178,6.72E-05,0.000207922,0,0.000412191,0.005342427,0.192302287,0.000781942,0.010420645,0.00094399,0.024649093,0.001518653,0.019502829,0.000251945,0.011319631,0.000968907,0.004712378,0.011407845,0.022834567,0.001222691,0.035961363,0.004835878,0.077553677,0.000695249,0.019384615,0.004267244,0.083604358,7.87E-05,0.000626297,0.000256509,0.00322488,0.000173195,0.000468878,0.000136729,0.010480888,6.80E-05,0.000182254,0.000178464,0.004467827,0.000167301,0.001298308,0.000431267,0.000919846,0.002307723,0.002656457,0.00044525,0.000394932,0.00011029,0.000576444,0.000209849,0.000344507,0.000156683,0.000484743,0.002090992,0.002688913,0.000552159,0.001874121,0.000406388,0.001623251,0.000431406,0.00045242,0.000156513,7.79E-05,7.89E-05,0.000481599,0,8.23E-05
0.037095583,0.004467488,0,0.0094082,0.024782822,0.000265896,0.10745822,0.011885791,0.013536487,0.001748197,0.019435964,0.004800199,0.026827852,0.004557957,0.012692254,0.001692629,0.007319003,0.001106646,0.061726469,0.008812368,0.000458348,7.65E-05,0.075403627,0.006620429,0.011554517,0.002781918,0.001927743,0.000348784,0.037338101,0.001281766,0.002949002,0.007853732,0.015199426,0.007949704,0.001308948,0.000150184,0.008014159,0.000398208,0.000973331,6.31E-05,0.000154083,0,0.000528192,0,0.001006796,6.19E-05,0.000666815,0.000156732,0.000183425,0,0.000718584,0.000100409,0.000332934,0,0.000104381,5.11E-05,0.005727636,0.000519522,0.002793802,0.000108257,0.000832748,0.000282941,0.000457801,0.000401254,0.000686556,0.000161212,0.005295057,0.000472724,0.003074424,0.000198952,0.038699393,0.001939551,0.065678103,0.002255809,0.013826821,0.00045643,0.043921373,0.002337851,0.000155618,0,0.001069355,0.000175577,0.001316769,0,0.00190473,0.000229907,0.001010407,0,0.001684472,4.15E-05,0.000166289,0.000215031,0.000106978,0.000355078,0.001573317,0.000772529,6.30E-05,6.52E-05,5.47E-05,0.000156022,0,0,0,9.63E-05,0.001135529,0.000750879,0.000233955,7.72E-05,0.000481966,0.000993694,0.000142313,0,0,7.71E-05,7.80E-05,0.00031736,0,0
0.005399167,0.050924255,0.0094082,0,0.001646299,0.006160164,0.006440878,0.124590274,0.001488095,0.016911276,0.001775523,0.016162591,0.002766691,0.013552069,0.001614379,0.010799136,0.000573011,0.008526497,0.008446928,0.026125323,0.000220087,0.000220353,0.005131997,0.06049304,0.001224779,0.010487275,0.00038501,0.004235009,0.001842736,0.010603478,0.002416507,0.02600796,0.005579377,0.024966518,0,0.000793794,0.000773495,0.005509995,0.00012538,0.001281543,0,0,0,0.000109314,0,0.00017977,0,0.0005589,5.92E-05,0.00047602,8.77E-05,0.001075321,0,0.000132323,0,9.95E-05,0.00110789,0.003520645,0.000201319,0.001682882,0.000101245,0.001482539,0.000126334,0.001025491,0.000120755,0.000522207,0.000256498,0.002166448,0.00123738,0.001088383,0.004067671,0.02886057,0.004372208,0.044095667,0.00066026,0.010302499,0.002379935,0.036781328,7.47E-05,7.43E-05,9.91E-05,0.00145782,5.55E-05,0.000676133,0.000133596,0.002027179,0,0.000349926,4.33E-05,0.000649482,4.07E-05,0.000210146,0.000155958,9.87E-05,0.001207319,0.001705599,0.000182843,0.000125956,0.000159405,0.000202342,0,6.58E-05,0.000100842,0.000140743,0.000709151,0.001119157,0.000149661,0.000222354,0.000384926,0.000954269,0.000205564,0.00014339,0.000148539,7.40E-05,0,0.000456465,0,0.000155751
0.000762248,6.62E-05,0.024782822,0.001646299,0,0.000521558,0.005078804,0.000960223,0.142630235,0.00267658,0.000842034,0.000148159,0.003110675,0.000510412,0.109244657,0.001976285,0.000170227,0.000126944,0.00171052,0,0.027375627,0.003701256,0.012385077,0.002771932,0.030628411,0.007061661,0.045723227,0.002180809,0.019429133,0.000346721,0.003329634,0.001509548,0.002204724,0.000200914,0.001793722,0,0.003167899,0,0.008660838,0.000152567,0.00460892,0,0.000103724,0,0.000116455,0,0.000574416,0,0.000141563,0,0.00053952,0,0.000349253,0,0.000506637,0,0.000347897,6.36E-05,0.000498157,0.000108897,0.000201572,0.000119332,0.000166694,0,0.000891464,0.00021465,0.000958702,0.000337197,0.000125826,0,0.048955973,0.005343264,0.026220692,0.00096401,0.006054225,0,0.00518688,0.000765111,0,0,0.000289953,7.41E-05,0.00550425,0,0.001392411,0,0.003420958,0,0.002185792,0,0,0,0.000106338,0,0,0.000273748,0.000304159,0,0.000111259,0,0,0,0,0,0.000176072,0.00055991,0.000283166,0,0,0.000263783,0.000209996,0,0,0,0,0.000301887,0.001328904,0
0,0.000268492,0.000265896,0.006160164,0.000521558,0,0.000279244,0.00130944,0.002135699,0.128299568,0.000174551,0.000305787,8.33E-05,0.000938771,0.002341372,0.086975012,0,0.000391211,0,0,0,0.028543445,0.000926498,0.005665425,0.005299708,0.009290692,0.000721631,0.126370219,0.000223401,0.022620951,0.001147917,0.00124698,0,0.000615669,0,0,0,0.00107778,0,0.001260736,0.000287398,0.003989741,0,0.000121139,0.00011936,0.000150444,0,0.000311187,0.000145879,0,0,0.000383951,0,0.000197103,0,0.000397871,0,0,0.00010175,0,0,0.000244768,0,0.000191626,0,0,0,0.000257433,0,0,0.006791171,0.036701859,0.000174201,0.019783873,0,0.003017833,0.000630318,0.003161556,0,0,0,0.000150585,0,0.004930582,0,0.002048563,0,0.003377665,0,0.002946416,0,0,0.000108755,0,0,0.00029036,0,0,0,0.000102801,0,0,0,0,0.000182799,0,0,0,0,0.000279174,0.000219635,0,0,0,0,0,0,0
0.086892739,0.001393958,0.10745822,0.006440878,0.005078804,0.000279244,0,0.009490025,0.028943873,0.000582673,0.041621756,0.003544411,0.089291939,0.003052461,0.011672128,0.001102561,0.002717994,0.000499226,0.005160239,0.003467668,0,0,0.005253906,0.006074724,0.000280355,0.00066817,5.58E-05,0.000174444,0.024255219,0.00062482,0.001354243,0.004739589,0.00410545,0.005382667,0.000180576,0,0.002859466,0.000111548,0.000218902,0,6.31E-05,0,9.18E-05,0,0.000337504,5.26E-05,9.59E-05,0,0.000364251,0,0.001671442,0,0,0,9.08E-05,4.46E-05,0.006768708,0.000251031,0.00166738,0.000328076,0.002627347,4.87E-05,0.000165266,8.77E-05,0.001694556,4.66E-05,0.001555603,0.000208195,0.00119397,0.000167215,0.038335041,0.002127718,0.030657902,0.00299279,0.004889516,0.000562236,0.020685785,0.002675442,0,0,0.000533333,0.000116986,0.000344336,0,0.003068578,0.000138124,0.00016942,0,0.001534165,0.00011129,3.72E-05,7.66E-05,9.28E-05,0.000132884,0.000513677,0.000316326,5.34E-05,0,0,9.05E-05,5.78E-05,0,0,4.23E-05,0.00067291,0.000171316,0.00012751,0.000189711,6.53E-05,6.27E-05,0,0,0.000190042,0,0,0.00032329,0,0
0.004368824,0.097115885,0.011885791,0.124590274,0.000960223,0.00130944,0.009490025,0,0.000850521,0.037374087,0.001441926,0.029328769,0.003876899,0.061224078,0.001185511,0.011518902,0.00033748,0.004880193,0.008183504,0.009679659,5.36E-05,0,0.007813476,0.019180754,0.000875976,0.001112535,0.000387982,0.000351556,0.001789504,0.008163265,0.002550237,0.009864136,0.005206518,0.010917734,0.000103479,0.000264648,0.000632619,0.002712718,0,0.000653534,5.39E-05,0,4.08E-05,0.000214303,8.53E-05,0.000368265,0,0.000121374,0,0.00041206,7.18E-05,0.002706466,0,9.93E-05,0,0.000437724,0.000903033,0.009640838,0.000160614,0.001704746,0.000201698,0.007828799,9.58E-05,0.006231995,9.26E-05,0.004465578,0.000457304,0.001982791,0.000920447,0.000532559,0.001834345,0.029937985,0.004611616,0.026076855,0.000428575,0.005768768,0.002240635,0.026118445,0,0.000270343,0.000118982,0.002151068,8.68E-05,0.000438914,5.72E-05,0.007640456,4.90E-05,0.000450816,0.000142172,0.00316813,0.000101247,0.000104064,0.000164802,7.91E-05,0.000218723,0.000593936,4.66E-05,4.78E-05,0,8.06E-05,0,4.94E-05,4.02E-05,0.000189746,0.000340682,0.000494425,0.000108702,0.000215895,5.55E-05,0.000321569,0.000101887,0,0,0,0,5.50E-05,0,0
0.001489909,6.48E-05,0.013536487,0.001488095,0.142630235,0.002135699,0.028943873,0.000850521,0,0.00325779,0.000797067,0,0.035853715,9.87E-05,0.161897423,0.003517942,0.000161044,0,9.73E-05,0.000187354,0.007256894,0.003157256,0.002815649,0.003275272,0.003656915,0.008467677,0.00180713,0.003904072,0.014215763,0,0.001355013,0.001293196,0.00030426,9.72E-05,0.000417101,0,0.001828154,0,0.002788752,0,0.002236858,0,0,0,0,0,0.000221251,0,0.000135153,0,0.000450806,0,0,0,0,0,0.000170634,0,9.64E-05,0,0.000292483,0,0,0,0.000849197,0,0.000215905,8.20E-05,0.000120736,0,0.0310619,0.006757795,0.021640543,0.001067236,0.006047412,0.00023872,0.003773585,0.000582242,0.000256706,0,9.36E-05,0,0.001997532,0,0.00107611,5.83E-05,0.001188657,0,0.001470318,0,0,0,0,9.30E-05,0.000532552,0.000501505,0.000289415,0,0,0,0,0,0,8.46E-05,0,0,0.000258632,0,0,0,0,0,0,0,0,0,0.000896861,0
0,0.001197152,0.001748197,0.016911276,0.00267658,0.128299568,0.000582673,0.037374087,0.00325779,0,0,0.003726625,0.00046225,0.019791666,0.003152916,0.064752362,0,0.001041486,0,0.000540346,0,0.003079292,0.002082585,0.003617497,0.003878976,0.006544901,0.000306937,0.011707989,0.000403002,0.009132905,0.00155565,0.002842255,0,0.000466483,0,0,0.000155135,0.001376147,0,0.00027328,0,0,0,0.000108366,0,0.000131234,0,0.000471098,0.000127747,0.000258465,7.28E-05,0.000438943,0,0.000165385,0,0.000272072,5.55E-05,0.000424358,0,0,0,0.000656168,0,0.001051709,0,0.000495958,6.98E-05,0.000395993,0,0.000152637,0.009221097,0.022910663,0.002830119,0.018460217,0.000219154,0.001732352,0.000683153,0.005069188,0,0.000227713,0,0.000841839,0.000111863,0.001267281,4.79E-05,0.001707456,0.000158278,0.000371356,7.13E-05,0.000513908,6.44E-05,6.79E-05,0,0,0,0.000226398,0,0,0,9.35E-05,0,0,9.29E-05,0,0.00031039,0.000163345,0,0,0,0.000219539,0,0,0,0,0,0,0,0.000265041
0.078983895,0.000928136,0.019435964,0.001775523,0.000842034,0.000174551,0.041621756,0.001441926,0.000797067,0,0,0.000891994,0.102599857,0.000204645,0.000572869,0,0.131931985,0.000636578,0.020876406,0.003392459,0.000264831,0,0.001598417,0.000102907,0,0,0.000174551,0,0.072550201,0.000115882,0.000159134,0.000302961,0.006945906,0.002617933,0.000450755,0,0.002473935,0,0,0,0,0,0,0,0.000350304,0.000146349,0,0.000101766,0.000284051,0,0.001467011,0,0.000525993,0,0.000101564,0,0.023398265,0.000445619,0.001098462,0,0.006970401,0.00011966,0.013721553,9.41E-05,0.005367126,0,0.000738716,0.000168926,0.0013881,0.000346951,0.009889333,0.000162522,0.011642622,0.000322529,0.002383475,0.000261028,0.005817514,0.000767813,0,0,0.00455272,0.000148506,0.008341,0,0.007716818,0.000119168,0.000542397,0,0.004454679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000176788,0.000187441,0,0,0,0.000265393,0,0,0,0,0,0,0,0
0.001051283,0.063854547,0.004800199,0.016162591,0.000148159,0.000305787,0.003544411,0.029328769,0,0.003726625,0.000891994,0,0.000768965,0.101941515,0,0.005671714,0,0.067851374,0.003915354,0.017342859,0,0,0.001792179,0.004938741,0,0.000303283,0,0,0.000904523,0.050736151,0.000140934,0.006340213,0.002133126,0.020013031,0,0.000207727,0,0.001980349,0,0.000817105,0,0.000443803,9.59E-05,0,0.000106661,0.000261626,0,0,0,0.000644122,7.27E-05,0.001401603,0,0,0,0.000271469,0.000221791,0.010351089,9.24E-05,0.001303716,9.34E-05,0.008725527,0.00014733,0.014954742,0.000132996,0.003760142,6.97E-05,0.001185677,0.000228938,0.001824818,0.000278474,0.030440088,0.002819828,0.023244207,0.000435967,0.002584814,0.001634098,0.012698846,0,0,0,0.002030955,0.000111557,0.000229766,0,0.003978516,0,0.000246822,0,0.002116538,0,6.78E-05,0,0,0.000237586,0.000450298,0.000135796,0,0,0,0,0,0,0,0.000154607,0,0,0,0,0,0,0,0,0,0,0,0,0
